ordinal_pos,id,isafe,freq,tier
9560,1621846,0.0415711783171,0.27,1
9564,1622647,0.0312155144442,0.305,2
9572,1624131,0.0282321899873,0.37,2
9582,1626537,0.0312155144442,0.305,2
9586,1627310,0.0282321899873,0.37,2
9589,1627902,0.0282321899873,0.37,2
9594,1628448,0.0282321899873,0.37,2
9596,1628651,0.0317195242713,0.075,1
9605,1630790,0.064720598524,0.245,1
9619,1633494,0.064720598524,0.245,2
9629,1636496,0.0336987451995,0.35,2
9639,1639912,0.0322893977805,0.36,2
9649,1642040,0.064720598524,0.245,2
9654,1643467,0.0286597083315,0.35,2
9678,1648639,0.0286597083315,0.35,2
9693,1650458,0.0178009225891,0.735,2
9697,1650948,0.0386785966939,0.3,2
9709,1652221,0.0178009225891,0.735,2
9742,1657129,0.0357966542362,0.3,2
9764,1661130,0.0297821535465,0.375,2
9774,1663304,0.0315244277641,0.37,2
9790,1666164,0.0296216162649,0.37,2
9796,1667635,0.0296216162649,0.37,2
9814,1669773,0.0156489887583,0.4,2
9836,1672833,0.0122091407808,0.425,2
9837,1672995,0.00550159699451,0.185,2
9850,1675044,0.00550159699451,0.185,2
9851,1675249,0.0826262970722,0.23,1
9877,1678318,0.00921630879738,0.16,2
9908,1682222,0.0552274416521,0.485,1
9924,1684630,0.0211040727827,0.455,2
9952,1687743,0.0210340354202,0.46,2
9959,1690418,0.0419716201949,0.635,2
9992,1699490,0.0193615981157,0.46,2
9994,1699803,0.0193615981157,0.46,2
10003,1701018,0.0193615981157,0.46,2
10006,1701430,0.0265954974666,0.7,2
10013,1702303,0.0265954974666,0.7,2
10014,1702327,0.0265954974666,0.7,2
10028,1703990,0.0304215562593,0.71,2
10030,1703994,0.0304215562593,0.71,2
10032,1704165,0.0360349006599,0.345,2
10141,1719302,0.0229557149841,0.38,2
10148,1720377,0.0228705512927,0.38,2
10149,1720835,0.0228705512927,0.38,2
10155,1721800,0.0250194222223,0.38,2
10160,1722230,0.0250194222223,0.38,2
10164,1723567,0.0297628458413,0.365,2
10206,1728832,0.0426592093799,0.345,2
10234,1736350,0.0375639637989,0.43,2
10245,1738391,0.0477601633715,0.39,1
10246,1738491,0.0477601633715,0.39,2
10250,1738889,0.0399108488672,0.42,2
10271,1742115,0.0362672941618,0.425,2
10278,1743654,0.0314853953577,0.435,2
10289,1745955,0.0372875334555,0.415,2
10298,1746858,0.0389493201239,0.405,2
10306,1747792,0.0372875334555,0.415,2
10351,1756673,0.0195881979563,0.1,2
10355,1757795,0.020710551967,0.595,2
10360,1758866,0.020710551967,0.595,2
10363,1759188,0.020710551967,0.595,2
10368,1759676,0.0837454638968,0.285,1
10371,1760135,0.0401391212767,0.42,2
10372,1760235,0.020710551967,0.595,2
10375,1760650,0.020710551967,0.595,2
10376,1760725,0.0195881979563,0.1,2
10380,1761846,0.0195881979563,0.1,2
10382,1762058,0.020710551967,0.595,2
10383,1762134,0.020710551967,0.595,2
10385,1762207,0.020710551967,0.595,2
10407,1765772,0.0202173780309,0.645,2
10408,1765920,0.0202173780309,0.645,2
10410,1766306,0.0202173780309,0.645,2
10483,1777201,0.0837454638968,0.285,2
10500,1778671,0.0343545084725,0.405,2
10505,1779562,0.0269239810809,0.49,2
10544,1786265,0.0421940738039,0.4,2
10593,1795187,0.0896351731395,0.28,1
10668,1812388,0.056422112409,0.495,2
10670,1812926,0.0685309043174,0.4,2
10671,1812962,0.0646725503758,0.66,2
10683,1815428,0.0296347894416,0.485,2
10717,1826238,0.0281108763203,0.465,2
10730,1827805,0.0113992225231,0.565,2
10741,1831426,0.0261287882779,0.44,2
10752,1834940,0.0188172395531,0.83,2
10759,1837302,0.0143799073639,0.54,2
10762,1837947,0.0143799073639,0.54,2
10797,1844511,0.0256488673297,0.45,2
10816,1848079,0.0966553937905,0.33,2
10820,1848385,0.0281598339109,0.445,2
10840,1852165,0.0618029258875,0.39,2
10856,1856803,0.0709224536492,0.36,2
10865,1858151,0.0709224536492,0.36,2
10867,1858517,0.0709224536492,0.36,2
10870,1858893,0.101004469878,0.31,1
10882,1860744,0.0268242756117,0.73,2
10885,1861836,0.0268242756117,0.73,2
10888,1863432,0.048037153251,0.8,2
10893,1864382,0.048037153251,0.8,2
10897,1864720,0.048037153251,0.8,2
10953,1875138,0.104279699275,0.32,2
10969,1877050,0.0362545263684,0.725,2
10979,1878304,0.0337050769501,0.72,2
11005,1882072,0.104370951597,0.34,1
11011,1883219,0.0407545836,0.44,2
11016,1883896,0.0245638251101,0.75,2
11020,1884720,0.104370951597,0.34,2
11057,1891619,0.0263764236687,0.74,2
11063,1892399,0.0263764236687,0.74,2
11117,1904007,0.0294498949224,0.085,2
11120,1904849,0.11042141272,0.34,2
11160,1914877,0.0343601772166,0.63,2
11168,1915733,0.0355149975402,0.08,2
11174,1916871,0.0347309663269,0.605,2
11225,1923899,0.0883968555987,0.385,2
11233,1925250,0.11207177551,0.34,1
11251,1929052,0.0921487745213,0.38,2
11273,1932080,0.0936215653156,0.375,2
11300,1937013,0.0290214450726,0.855,2
11302,1937224,0.11207177551,0.34,2
11310,1938813,0.0270547950164,0.85,2
11331,1942493,0.025805627141,0.87,2
11362,1947040,0.122443611926,0.36,2
11374,1949154,0.0606565997951,0.65,2
11380,1950917,0.0586884620628,0.66,2
11385,1952300,0.0297574528405,0.81,2
11397,1955060,0.0606565997951,0.65,2
11422,1958911,0.0565777821319,0.665,2
11450,1964398,0.06000261362,0.65,2
11458,1965895,0.0582564635299,0.645,2
11484,1969078,0.07845484841,0.625,2
11485,1969190,0.07845484841,0.625,2
11504,1972229,0.144934920304,0.335,1
11520,1976599,0.144934920304,0.335,2
11532,1978557,0.0613822125736,0.795,2
11536,1979172,0.0952535398484,0.4,2
11541,1979859,0.0613822125736,0.795,2
11549,1980746,0.0653694485223,0.785,2
11551,1980965,0.0653694485223,0.785,2
11552,1981226,0.0653694485223,0.785,2
11555,1981572,0.0653694485223,0.785,2
11557,1981887,0.0653694485223,0.785,2
11559,1982049,0.144934920304,0.335,2
11565,1982923,0.0653694485223,0.785,2
11572,1984564,0.0603023949071,0.79,2
11573,1984712,0.0603023949071,0.79,2
11577,1985653,0.0603023949071,0.79,2
11583,1986782,0.0603023949071,0.79,2
11613,1992825,0.0856488678394,0.425,2
11629,1996371,0.0638087739391,0.665,2
11694,2009933,0.0592535623727,0.425,2
11720,2015745,0.110704381247,0.31,2
11722,2015857,0.124747686433,0.295,1
11782,2022733,0.0256970903132,0.09,2
11847,2031787,0.0256970903132,0.09,2
11848,2031827,0.077250582473,0.665,2
11869,2036847,0.120421985866,0.31,1
11894,2041362,0.0817436101521,0.625,2
11899,2042274,0.0796246057739,0.675,2
11914,2043632,0.10307085472,0.335,2
11938,2048493,0.0870000728897,0.735,2
11944,2050289,0.113648820904,0.32,2
11949,2051203,0.0815696541378,0.74,2
11952,2051411,0.072646457331,0.51,2
11961,2053687,0.0619007213227,0.115,2
11972,2055764,0.0623602605957,0.53,2
12006,2061585,0.0705133001494,0.775,2
12012,2062702,0.0705133001494,0.775,2
12044,2068595,0.0942651469387,0.69,2
12051,2069232,0.0942651469387,0.69,2
12076,2072659,0.0796873699024,0.77,2
12080,2073526,0.116696821796,0.365,1
12127,2081889,0.121525241301,0.68,2
12158,2087850,0.106489949527,0.715,2
12166,2089029,0.103134059851,0.67,2
12169,2089332,0.103134059851,0.67,2
12176,2090101,0.103134059851,0.67,2
12193,2092457,0.118257266794,0.385,1
12196,2093635,0.118257266794,0.385,2
12200,2094471,0.118257266794,0.385,2
12224,2099790,0.105287905463,0.68,2
12228,2100532,0.116901710274,0.395,2
12230,2100581,0.091116062128,0.74,2
12265,2107946,0.0907982964226,0.71,2
12315,2117929,0.0855134511794,0.76,2
12324,2120967,0.0881546137197,0.755,2
12349,2127188,0.0695593127162,0.485,2
12357,2127854,0.0558190599636,0.535,2
12369,2130634,0.080047814401,0.47,2
12377,2131953,0.0785428787986,0.475,2
12396,2135118,0.0785428787986,0.475,2
12434,2145571,0.0832339631605,0.48,2
12461,2152390,0.0912724568537,0.78,2
12465,2154048,0.135485134207,0.385,1
12466,2154136,0.12552263014,0.405,2
12469,2155132,0.102921808301,0.75,2
12476,2156773,0.101116460673,0.46,2
12485,2158038,0.100681490196,0.465,2
12497,2160815,0.109975057683,0.445,2
12503,2161747,0.140831879976,0.62,2
12513,2163863,0.0949146567789,0.49,2
12520,2165173,0.134153777871,0.625,2
12521,2165511,0.0949146567789,0.49,2
12525,2167027,0.131028176166,0.71,2
12550,2171499,0.126840167896,0.41,2
12613,2181056,0.076652301833,0.69,2
12658,2189660,0.079457588917,0.5,2
12680,2194021,0.0548621702553,0.555,2
12686,2194781,0.125138361508,0.42,2
12690,2195039,0.0548621702553,0.555,2
12704,2197933,0.0593797476915,0.55,2
12706,2198023,0.0650554782911,0.53,2
12751,2206635,0.175871704238,0.525,2
12770,2209841,0.106067716854,0.81,2
12774,2210373,0.175871704238,0.525,2
12781,2211788,0.125803891926,0.695,2
12795,2214417,0.129837441784,0.7,2
12814,2219447,0.147915068965,0.66,2
12815,2219766,0.159511216299,0.405,1
12861,2227132,0.187552899957,0.515,2
12866,2228578,0.159511216299,0.405,2
12905,2239293,0.0922057445513,0.745,2
12953,2249688,0.0650899559354,0.615,2
12956,2251259,0.157081819122,0.425,1
12957,2251358,0.0650899559354,0.615,2
12958,2251473,0.0650899559354,0.615,2
12986,2257045,0.076941265564,0.565,2
13071,2271606,0.135969048902,0.655,2
13082,2273079,0.1556142438,0.43,2
13084,2273429,0.135969048902,0.655,2
13085,2273465,0.135969048902,0.655,2
13086,2273517,0.129912211113,0.46,2
13093,2274203,0.135969048902,0.655,2
13130,2279598,0.154743104624,0.435,2
13145,2282291,0.154743104624,0.435,2
13150,2283958,0.163269751019,0.43,2
13156,2285346,0.084921021008,0.62,2
13172,2289852,0.0997553962859,0.615,2
13187,2294731,0.0997553962859,0.615,2
13199,2299589,0.109393250439,0.61,2
13204,2301645,0.104369261492,0.615,2
13237,2307981,0.181760442102,0.45,1
13266,2313392,0.181760442102,0.45,2
13308,2321530,0.0890965878287,0.81,2
13323,2326034,0.185872274106,0.475,2
13339,2329940,0.0824124375536,0.585,2
13361,2335744,0.16065679433,0.7,2
13402,2348139,0.112475545192,0.775,2
13414,2351707,0.130742160324,0.6,2
13420,2353359,0.15021370769,0.51,2
13431,2355872,0.189471666454,0.47,1
13441,2358800,0.189471666454,0.47,2
13444,2359349,0.189471666454,0.47,2
13460,2363170,0.189471666454,0.47,2
13466,2364165,0.189471666454,0.47,2
13491,2369802,0.189471666454,0.47,2
13497,2371435,0.189471666454,0.47,2
13513,2376100,0.188662623768,0.455,2
13536,2381236,0.17419952689,0.495,2
13568,2387985,0.188789359182,0.465,2
13574,2388953,0.142413025863,0.75,2
13592,2395109,0.153086122012,0.74,2
13593,2395430,0.153086122012,0.74,2
13612,2399404,0.15825276401,0.73,2
13614,2399530,0.15825276401,0.73,2
13624,2400436,0.15825276401,0.73,2
13630,2402634,0.23373496834,0.55,1
13632,2403177,0.15825276401,0.73,2
13633,2403345,0.15825276401,0.73,2
13667,2410058,0.150524156257,0.55,2
13675,2411542,0.182643410019,0.49,1
13733,2420764,0.186177000587,0.5,2
13762,2427408,0.196778091456,0.545,2
13787,2435466,0.0920087806252,0.725,2
13788,2435747,0.0920087806252,0.725,2
13789,2436011,0.0920087806252,0.725,2
13827,2444757,0.0983195860183,0.72,2
13833,2445569,0.20341733643,0.575,2
13865,2453753,0.171075004935,0.605,2
13866,2454445,0.171075004935,0.605,2
13872,2456132,0.20613906001,0.57,1
13901,2461606,0.171212310529,0.815,2
13904,2462336,0.148576659651,0.835,2
13927,2466605,0.154635804261,0.84,2
13932,2467775,0.156951078514,0.85,2
13942,2469383,0.160758983792,0.84,2
13951,2470748,0.168680579598,0.825,2
14002,2478164,0.164723938153,0.815,2
14010,2481059,0.218258454368,0.73,2
14019,2483317,0.215451870096,0.735,2
14026,2484508,0.217397278417,0.72,2
14037,2486240,0.209132785148,0.725,2
14039,2486792,0.209459392854,0.74,2
14041,2487223,0.209132785148,0.725,2
14045,2488355,0.209132785148,0.725,2
14065,2493603,0.258088918806,0.67,2
14109,2500000,0.274607045306,0.65,1
14120,2501789,0.217027122614,0.72,2
14121,2501918,0.229364895843,0.705,2
14122,2501977,0.217027122614,0.72,2
14124,2502608,0.217027122614,0.72,2
14137,2504985,0.217027122614,0.72,2
14138,2505028,0.217027122614,0.72,2
14173,2511526,0.221809827088,0.715,2
14178,2512286,0.221809827088,0.715,2
14179,2512511,0.271727398339,0.655,2
14181,2513045,0.23519767634,0.7,2
14183,2513412,0.221809827088,0.715,2
14184,2513511,0.221809827088,0.715,2
14232,2526115,0.241144339003,0.695,2
14245,2529337,0.248938213558,0.685,2
14251,2530085,0.202266134471,0.775,2
14252,2530360,0.202266134471,0.775,2
14254,2530662,0.202266134471,0.775,2
14310,2537900,0.175836135989,0.81,2
14314,2538325,0.194636939289,0.755,2
14340,2543301,0.173103488772,0.79,2
14345,2544426,0.175107828174,0.78,2
14376,2550029,0.173103488772,0.79,2
14384,2552117,0.168085892223,0.8,2
14385,2552201,0.155401802704,0.805,2
14399,2554220,0.159804567886,0.815,2
14416,2558065,0.138043816152,0.8,2
14455,2564681,0.133933015536,0.805,2
14512,2577724,0.24315416296,0.64,1
14517,2578271,0.202742600347,0.655,2
14535,2582024,0.200544214515,0.65,2
14538,2582296,0.0886943110693,0.82,2
14547,2583957,0.0886943110693,0.82,2
14577,2591671,0.116466337362,0.785,2
14580,2592041,0.212383138266,0.625,2
14594,2595712,0.0970811786482,0.775,2
14631,2601793,0.119566780886,0.835,2
14636,2602686,0.119566780886,0.835,2
14651,2605567,0.17799837371,0.81,2
14684,2610257,0.17548122105,0.67,2
14685,2610499,0.201158805486,0.63,2
14690,2611514,0.207303647878,0.625,2
14738,2618620,0.216373289912,0.62,1
14743,2619129,0.211261173152,0.625,2
14812,2635282,0.112341413352,0.41,2
14821,2637229,0.128800927685,0.395,2
14834,2638881,0.106826599664,0.415,2
14837,2639383,0.106826599664,0.415,2
14852,2642685,0.141879890373,0.665,2
14853,2642731,0.133704663066,0.385,2
14858,2643565,0.106826599664,0.415,2
14864,2644703,0.106826599664,0.415,2
14875,2647139,0.104320525306,0.405,2
14876,2647439,0.104320525306,0.405,2
14877,2647609,0.104320525306,0.405,2
14896,2651996,0.104709967247,0.405,2
14899,2652412,0.104709967247,0.405,2
14904,2653430,0.104709967247,0.405,2
14915,2657929,0.104709967247,0.405,2
14918,2658126,0.104709967247,0.405,2
14933,2661765,0.104709967247,0.405,2
14936,2662955,0.104709967247,0.405,2
14961,2669357,0.116094865939,0.39,2
15046,2688640,0.0729940090894,0.44,2
15080,2694727,0.0746746380905,0.43,2
15081,2694788,0.0806451191027,0.425,2
15091,2697863,0.104774249402,0.4,2
15101,2701971,0.098227347375,0.715,2
15102,2702865,0.098227347375,0.715,2
15108,2704201,0.0739733963722,0.44,2
15132,2708659,0.124772318721,0.335,1
15135,2709076,0.0729190721585,0.445,2
15140,2709632,0.103091207873,0.405,2
15185,2724793,0.072304362743,0.475,2
15270,2741453,0.0779795953033,0.495,2
15276,2741864,0.0779795953033,0.495,2
15285,2743539,0.0779795953033,0.495,2
15291,2744795,0.0823892860351,0.46,2
15293,2745496,0.0711003524275,0.56,2
15296,2746811,0.0779795953033,0.495,2
15300,2748318,0.0762917197762,0.55,2
15315,2751364,0.0874012464943,0.54,2
15318,2751703,0.0872844583762,0.535,2
15320,2751867,0.0884567095075,0.445,2
15328,2752905,0.0872844583762,0.535,2
15329,2752984,0.0872844583762,0.535,2
15372,2760718,0.12196571454,0.36,1
15444,2769385,0.085414779411,0.485,2
15460,2770311,0.085414779411,0.485,2
15480,2773805,0.0838546475999,0.485,2
15525,2779878,0.0824242746323,0.43,2
15540,2781829,0.0912245353075,0.475,2
15553,2783142,0.0855207703368,0.485,2
15565,2785531,0.0815865203304,0.485,2
15569,2786815,0.0739993311201,0.5,2
15584,2789683,0.100830618093,0.465,2
15590,2790310,0.0965934056922,0.475,2
15613,2792777,0.0965934056922,0.475,2
15614,2792856,0.0965934056922,0.475,2
15634,2797633,0.101450069405,0.455,1
15636,2798157,0.116257178187,0.73,2
15661,2803324,0.0964715673354,0.395,2
15696,2808870,0.106506840347,0.445,2
15715,2812303,0.0955644789856,0.39,2
15765,2818275,0.094015896262,0.405,2
15790,2821083,0.0688586230255,0.805,2
15801,2821976,0.0688586230255,0.805,2
15812,2822933,0.0718943753881,0.515,2
15820,2823875,0.069559688856,0.52,2
15860,2828764,0.0637242108431,0.52,2
15862,2828857,0.0637242108431,0.52,2
15868,2829396,0.0690412114204,0.51,2
15872,2830327,0.0731918640278,0.5,2
15892,2833548,0.100751118486,0.39,1
15948,2842253,0.105834684605,0.5,2
15950,2842592,0.105834684605,0.5,2
15964,2845450,0.108210882647,0.495,2
15967,2845724,0.108210882647,0.495,2
15968,2845747,0.108210882647,0.495,2
15972,2846520,0.109909432629,0.48,2
15973,2846737,0.102685424588,0.295,1
15989,2848719,0.0921240347788,0.515,2
15995,2849721,0.0921240347788,0.515,2
16017,2853791,0.101025407436,0.43,2
16034,2855953,0.0865178170631,0.46,2
16057,2860192,0.0424692066562,0.505,2
16059,2860955,0.0336588390499,0.55,2
16071,2862108,0.0336588390499,0.55,2
16100,2865527,0.0927957737893,0.325,1
16104,2866296,0.0946086307942,0.325,2
16105,2866424,0.032153954014,0.58,2
16108,2866571,0.032153954014,0.58,2
16127,2869281,0.032153954014,0.58,2
16146,2872831,0.0946086307942,0.325,2
16175,2877922,0.0547881279729,0.33,2
16180,2879007,0.04395996704,0.46,2
16200,2884326,0.0379214956722,0.405,2
16209,2885797,0.0379214956722,0.405,2
16220,2887197,0.0265195589123,0.46,2
16237,2889449,0.0246307048472,0.465,2
16248,2891615,0.0383503640035,0.36,2
16269,2896104,0.0399135421337,0.335,2
16287,2898845,0.040487048328,0.33,2
16309,2902274,0.049424864825,0.48,2
16455,2927622,0.0402942729346,0.41,2
16457,2928241,0.0402942729346,0.41,2
16479,2931555,0.0475223355598,0.36,2
16481,2932020,0.0522866580681,0.355,2
16484,2932555,0.0475223355598,0.36,2
16488,2933287,0.0475223355598,0.36,2
16491,2933700,0.0475223355598,0.36,2
16494,2934435,0.058501176756,0.305,1
16500,2935681,0.0559249865462,0.315,2
16502,2935963,0.0446765349426,0.365,2
16508,2937490,0.0532203436694,0.34,2
16511,2937870,0.0532203436694,0.34,2
16548,2945520,0.0561000274448,0.6,2
16551,2946921,0.0474974771889,0.5,2
16556,2947807,0.0493976064628,0.53,2
16581,2953761,0.0487018897966,0.48,2
16582,2953817,0.0487018897966,0.48,2
16583,2954181,0.0487018897966,0.48,2
16586,2955061,0.0773198999698,0.265,1
16616,2961256,0.0545753817682,0.465,2
16648,2968573,0.036423239898,0.46,2
16665,2972253,0.0528018170396,0.27,2
16673,2974460,0.0365230198846,0.415,2
16720,2982293,0.0539887481021,0.365,1
16778,2993372,0.0542147468384,0.27,2
16796,2996367,0.0542147468384,0.27,2
16804,2997084,0.049738655299,0.42,2
16806,2997866,0.049738655299,0.42,2
16807,2997985,0.049738655299,0.42,2
16811,2998693,0.0462284030481,0.43,2
16812,2998755,0.0462284030481,0.43,2
16817,3000248,0.0462284030481,0.43,2
16832,3003663,0.0462284030481,0.43,2
16838,3004308,0.0462284030481,0.43,2
16845,3005124,0.0462284030481,0.43,2
16873,3009680,0.0319091867222,0.39,2
16879,3010351,0.0319091867222,0.39,2
16918,3018431,0.0441653955517,0.54,1
16965,3027285,0.0307668175496,0.54,2
16967,3027378,0.0329475222132,0.535,2
16969,3027698,0.0177843236135,0.66,2
16971,3028218,0.0177843236135,0.66,2
16985,3030132,0.0684172643683,0.245,2
17105,3051457,0.0645580832424,0.225,2
17120,3055199,0.0374162183055,0.3,2
17126,3056945,0.0374162183055,0.3,2
17128,3057005,0.0374162183055,0.3,2
17130,3057461,0.0374162183055,0.3,2
17134,3059453,0.0278944098075,0.35,2
17135,3059676,0.0673512687603,0.215,1
17142,3060963,0.0278944098075,0.35,2
17163,3064836,0.0325851597456,0.315,2
17204,3069416,0.0673512687603,0.215,2
17205,3069500,0.0139721716373,0.485,2
17206,3069764,0.0139721716373,0.485,2
17207,3069850,0.0139721716373,0.485,2
17299,3083136,0.0282220890423,0.315,2
17307,3083743,0.0668726582379,0.21,1
17367,3093976,0.0313132306023,0.41,2
17378,3096612,0.0173654870016,0.56,2
17381,3097019,0.0173654870016,0.56,2
17406,3101248,0.0589677281837,0.28,2
17409,3101820,0.0513247028175,0.305,2
17418,3103130,0.0525481136058,0.3,2
17420,3103767,0.0221364652517,0.565,2
17421,3103798,0.0221364652517,0.565,2
17427,3104896,0.0525481136058,0.3,2
17444,3108950,0.0278407907156,0.51,2
17460,3112341,0.0556649515781,0.28,2
17500,3117718,0.0577198574223,0.275,1
17521,3120183,0.048549976363,0.305,2
17538,3121936,0.0445937600483,0.31,2
17546,3122817,0.0577198574223,0.275,2
17551,3124179,0.0146195260248,0.695,2
17568,3126716,0.0577198574223,0.275,2
17622,3135277,0.027074149764,0.475,2
17624,3135579,0.027074149764,0.475,2
17663,3142670,0.0205572942617,0.46,2
17671,3144368,0.0185266628354,0.515,2
17766,3158148,0.00887264645937,0.48,2
17780,3161460,0.0106282942875,0.635,2
17782,3161714,0.0106282942875,0.635,2
17783,3161754,0.0106282942875,0.635,2
17785,3161971,0.00934334719422,0.52,2
17794,3163054,0.00934334719422,0.52,2
17796,3163328,0.0101016798912,0.535,2
17798,3163940,0.00420182703696,0.67,2
17804,3164449,0.0143926224662,0.525,2
17823,3167567,0.026533690633,0.425,2
17831,3169738,0.0483865648481,0.23,1
17832,3170037,0.00777492859562,0.545,2
17866,3178778,0.0374573258699,0.24,2
17904,3186361,0.0626503412672,0.185,2
17921,3189766,0.0200926350476,0.49,2
17928,3190789,0.0200661986831,0.505,2
17933,3193893,0.0536507464635,0.175,1
17966,3200891,0.0536507464635,0.175,2
18020,3214522,0.00577248304735,0.735,2
18025,3215785,0.0058392776399,0.79,2
18029,3216295,0.0058392776399,0.79,2
18036,3217385,0.0077049044364,0.79,2
18061,3224374,0.0172617559848,0.06,1
18093,3234558,0.0172617559848,0.06,2
18098,3236266,0.015677153042,0.39,2
18101,3237433,0.0170147468614,0.385,2
18105,3238306,0.0144700380847,0.38,2
18118,3241142,0.0221295524342,0.275,2
18119,3241302,0.0140646659621,0.385,2
18128,3242675,0.0148989309142,0.38,2
18129,3242991,0.0172617559848,0.06,2
18130,3243378,0.0140646659621,0.385,2
18148,3245048,0.0065616248684,0.07,2
18159,3247159,0.0250580971652,0.25,2
18160,3247190,0.0140646659621,0.385,2
18167,3248004,0.0140646659621,0.385,2
18168,3248064,0.0140646659621,0.385,2
18185,3250503,0.0316003227116,0.125,2
18236,3258717,0.0344243036796,0.13,2
18257,3263675,0.0181846963805,0.945,2
18258,3263740,0.0211373240472,0.375,2
18263,3264128,0.0181846963805,0.945,2
18269,3265535,0.0156553210973,0.935,2
18300,3273210,0.0189217929401,0.055,2
18306,3274389,0.00732222870545,0.915,2
18308,3275044,0.00732222870545,0.915,2
18310,3275860,0.0258346195132,0.115,1
18334,3278670,0.0258346195132,0.115,2
18342,3280230,0.0258346195132,0.115,2
18378,3286820,0.0258346195132,0.115,2
18391,3288701,0.00121904990084,0.655,2
18394,3289278,0.0258346195132,0.115,2
18400,3290092,0.0203701308144,0.12,2
18404,3290309,0.00442498400749,0.06,2
18475,3301575,0.0258346195132,0.115,2
18479,3301985,0.0258346195132,0.115,2
18486,3303233,0.0258346195132,0.115,2
18490,3304213,0.0258346195132,0.115,2
18496,3305476,0.00759534588702,0.055,1
18520,3310717,0.00269225183738,0.065,2
18526,3312671,0.00269225183738,0.065,2
18674,3345731,0.0189042923014,0.165,1
18679,3346364,0.0189042923014,0.165,2
18680,3346398,0.0189042923014,0.165,2
18681,3346435,0.0189042923014,0.165,2
18683,3346731,0.0189042923014,0.165,2
18684,3346981,0.0189042923014,0.165,2
18690,3347344,0.0189042923014,0.165,2
18700,3349941,0.00437763474096,0.275,2
18704,3350439,0.0189042923014,0.165,2
18706,3350688,0.00437763474096,0.275,2
18712,3351566,0.0189042923014,0.165,2
18715,3352225,0.0189042923014,0.165,2
18726,3355624,0.00819135190766,0.055,1
18755,3360220,0.0178036436873,0.71,2
18874,3381202,0.0241536593595,0.105,2
18886,3383311,0.0241536593595,0.105,2
18941,3393562,0.00382710174786,0.24,2
18945,3394831,0.00383963472662,0.565,2
18951,3395166,0.00383963472662,0.565,2
18963,3397513,0.00360930296971,0.595,2
18975,3399344,0.00579833410396,0.865,2
18977,3399502,0.00579833410396,0.865,2
18978,3399531,0.00579833410396,0.865,2
18981,3399912,0.00579833410396,0.865,2
18987,3400424,0.00579833410396,0.865,2
18989,3400604,0.0106576213287,0.355,1
18994,3403012,0.00583231841435,0.865,2
18997,3403648,0.00583231841435,0.865,2
19012,3405733,0.00352093882389,0.585,2
19014,3405803,0.00352093882389,0.585,2
19017,3406180,0.0358468338836,0.09,2
19077,3416086,0.00664633122404,0.05,2
19099,3420900,0.00245523594034,0.235,2
19137,3427867,0.00327516793624,0.41,2
19139,3428037,0.00582279631605,0.91,2
19151,3429108,0.00327516793624,0.41,2
19165,3431654,0.00132024744511,0.59,2
19173,3432531,0.00286249400369,0.3,2
19203,3437806,0.00238045604385,0.58,2
19205,3438181,0.0221541075983,0.11,2
19207,3438795,0.0221541075983,0.11,2
19211,3439314,0.0221541075983,0.11,2
19215,3440253,0.0034157256032,0.255,2
19218,3440471,0.00664633122404,0.05,2
19222,3441867,0.0221541075983,0.11,2
19229,3443360,0.00664633122404,0.05,2
19246,3448114,0.0315731559984,0.095,1
19247,3448200,0.0221541075983,0.11,2
19260,3450349,0.00347825785328,0.24,1
19284,3453819,0.0221541075983,0.11,2
19323,3458594,0.00265295932653,0.275,2
19328,3458880,0.00265295932653,0.275,2
19331,3459113,0.00265295932653,0.275,2
19333,3459345,0.00265295932653,0.275,2
19335,3460422,0.0221541075983,0.11,2
19341,3461081,0.00265295932653,0.275,2
19364,3464210,0.0221541075983,0.11,2
19376,3466027,0.00804938080226,0.9,2
19377,3466406,0.00804938080226,0.9,2
19391,3469115,0.00396813280227,0.84,2
19410,3472400,0.0315731559984,0.095,1
19434,3475627,0.00622687712411,0.05,2
19449,3479013,0.0221541075983,0.11,2
19450,3479394,0.0205190312865,0.115,2
19457,3481260,0.0205190312865,0.115,2
19461,3482021,0.0315731559984,0.095,2
19462,3482032,0.0315731559984,0.095,2
19482,3486545,0.026820249439,0.1,2
19521,3491444,0.0019653882547,0.365,2
19525,3491941,0.0019653882547,0.365,2
19545,3494002,0.00712067274424,0.045,2
19570,3499089,0.00276865971604,0.21,2
19673,3512668,0.0023541376054,0.03,1
19695,3517723,0.0023541376054,0.03,2
19698,3518161,0.00236165828931,0.28,2
19699,3518509,0.00286426362694,0.2,1
19702,3518751,0.00236165828931,0.28,2
19716,3521367,0.00270891685324,0.195,2
19721,3521540,0.00106374612009,0.1,2
19731,3523535,0.00386766677737,0.055,2
19732,3523599,0.00156790419802,0.615,2
19744,3525814,0.00161298302939,0.65,2
19746,3526105,0.0118748970843,0.045,2
19768,3531826,0.00182725601248,0.565,2
19776,3533010,0.000841958073617,0.185,2
19784,3534192,0.00182725601248,0.565,2
19792,3535775,0.00235083791237,0.375,2
19800,3536609,0.00120393151185,0.1,2
19809,3537945,0.00120393151185,0.1,2
19811,3538452,0.00120393151185,0.1,2
19820,3539307,0.000629297654041,0.37,2
19824,3539823,0.000655676492542,0.31,2
19832,3541470,0.00040209786923,0.08,2
19837,3542406,0.00203313423584,0.31,2
19841,3543999,0.0021169968614,0.515,2
